id.orig_h,window_start,window_end,attack_phase_nunique,is_attack_count,is_attack_ratio,is_attack_any,is_attack_majority,is_attack
172.18.0.10,1767523084.1813068,1767523099.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523089.1813068,1767523104.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523094.1813068,1767523109.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523099.1813068,1767523114.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523104.1813068,1767523119.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523109.1813068,1767523124.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523114.1813068,1767523129.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523309.1813068,1767523324.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523314.1813068,1767523329.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523319.1813068,1767523334.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523334.1813068,1767523349.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523339.1813068,1767523354.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523344.1813068,1767523359.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523394.1813068,1767523409.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523399.1813068,1767523414.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523404.1813068,1767523419.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523409.1813068,1767523424.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523414.1813068,1767523429.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523419.1813068,1767523434.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523534.1813068,1767523549.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523539.1813068,1767523554.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523544.1813068,1767523559.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523564.1813068,1767523579.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523569.1813068,1767523584.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523574.1813068,1767523589.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523919.1813068,1767523934.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523924.1813068,1767523939.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523929.1813068,1767523944.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523934.1813068,1767523949.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523939.1813068,1767523954.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523989.1813068,1767524004.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523994.1813068,1767524009.1813068,1,0,0.0,0,0,0
172.18.0.10,1767523999.1813068,1767524014.1813068,1,0,0.0,0,0,0
172.18.0.10,1767524029.1813068,1767524044.1813068,1,0,0.0,0,0,0
172.18.0.10,1767524034.1813068,1767524049.1813068,1,0,0.0,0,0,0
172.18.0.10,1767524039.1813068,1767524054.1813068,1,0,0.0,0,0,0
172.18.0.10,1767524384.1813068,1767524399.1813068,1,0,0.0,0,0,0
172.18.0.10,1767524389.1813068,1767524404.1813068,1,0,0.0,0,0,0
172.18.0.10,1767524394.1813068,1767524409.1813068,1,0,0.0,0,0,0
172.18.0.10,1767524404.1813068,1767524419.1813068,1,0,0.0,0,0,0
172.18.0.10,1767524409.1813068,1767524424.1813068,1,0,0.0,0,0,0
172.18.0.10,1767524414.1813068,1767524429.1813068,1,0,0.0,0,0,0
172.18.0.10,1767524439.1813068,1767524454.1813068,1,0,0.0,0,0,0
172.18.0.10,1767524444.1813068,1767524459.1813068,1,0,0.0,0,0,0
172.18.0.10,1767524449.1813068,1767524464.1813068,1,0,0.0,0,0,0
172.18.0.10,1767524469.1813068,1767524484.1813068,1,0,0.0,0,0,0
172.18.0.10,1767524474.1813068,1767524489.1813068,1,0,0.0,0,0,0
172.18.0.10,1767524479.1813068,1767524494.1813068,1,0,0.0,0,0,0
172.18.0.10,1767524734.1813068,1767524749.1813068,1,0,0.0,0,0,0
172.18.0.10,1767524739.1813068,1767524754.1813068,1,0,0.0,0,0,0
172.18.0.10,1767524744.1813068,1767524759.1813068,1,0,0.0,0,0,0
172.18.0.10,1767524779.1813068,1767524794.1813068,1,0,0.0,0,0,0
172.18.0.10,1767524784.1813068,1767524799.1813068,1,0,0.0,0,0,0
172.18.0.10,1767524789.1813068,1767524804.1813068,1,0,0.0,0,0,0
172.18.0.10,1767524899.1813068,1767524914.1813068,1,0,0.0,0,0,0
172.18.0.10,1767524904.1813068,1767524919.1813068,1,0,0.0,0,0,0
172.18.0.10,1767524909.1813068,1767524924.1813068,1,0,0.0,0,0,0
172.18.0.10,1767525014.1813068,1767525029.1813068,1,0,0.0,0,0,0
172.18.0.10,1767525019.1813068,1767525034.1813068,1,0,0.0,0,0,0
172.18.0.10,1767525024.1813068,1767525039.1813068,1,0,0.0,0,0,0
172.18.0.10,1767525154.1813068,1767525169.1813068,1,0,0.0,0,0,0
172.18.0.10,1767525159.1813068,1767525174.1813068,1,0,0.0,0,0,0
172.18.0.10,1767525164.1813068,1767525179.1813068,1,0,0.0,0,0,0
172.18.0.10,1767525174.1813068,1767525189.1813068,1,0,0.0,0,0,0
172.18.0.10,1767525179.1813068,1767525194.1813068,1,0,0.0,0,0,0
172.18.0.10,1767525184.1813068,1767525199.1813068,1,0,0.0,0,0,0
172.18.0.10,1767525394.1813068,1767525409.1813068,1,0,0.0,0,0,0
172.18.0.10,1767525399.1813068,1767525414.1813068,1,0,0.0,0,0,0
172.18.0.10,1767525404.1813068,1767525419.1813068,1,0,0.0,0,0,0
172.18.0.10,1767525449.1813068,1767525464.1813068,1,0,0.0,0,0,0
172.18.0.10,1767525454.1813068,1767525469.1813068,1,0,0.0,0,0,0
172.18.0.10,1767525459.1813068,1767525474.1813068,1,0,0.0,0,0,0
172.18.0.10,1767525574.1813068,1767525589.1813068,1,0,0.0,0,0,0
172.18.0.10,1767525579.1813068,1767525594.1813068,1,0,0.0,0,0,0
172.18.0.10,1767525584.1813068,1767525599.1813068,1,0,0.0,0,0,0
172.18.0.10,1767525659.1813068,1767525674.1813068,1,0,0.0,0,0,0
172.18.0.10,1767525664.1813068,1767525679.1813068,1,0,0.0,0,0,0
172.18.0.10,1767525669.1813068,1767525684.1813068,1,0,0.0,0,0,0
172.18.0.10,1767525769.1813068,1767525784.1813068,1,0,0.0,0,0,0
172.18.0.10,1767525774.1813068,1767525789.1813068,1,0,0.0,0,0,0
172.18.0.10,1767525779.1813068,1767525794.1813068,1,0,0.0,0,0,0
172.18.0.10,1767526029.1813068,1767526044.1813068,1,0,0.0,0,0,0
172.18.0.10,1767526034.1813068,1767526049.1813068,1,0,0.0,0,0,0
172.18.0.10,1767526039.1813068,1767526054.1813068,1,0,0.0,0,0,0
172.18.0.10,1767526054.1813068,1767526069.1813068,1,0,0.0,0,0,0
172.18.0.10,1767526059.1813068,1767526074.1813068,1,0,0.0,0,0,0
172.18.0.10,1767526064.1813068,1767526079.1813068,1,0,0.0,0,0,0
172.18.0.10,1767526114.1813068,1767526129.1813068,1,0,0.0,0,0,0
172.18.0.10,1767526119.1813068,1767526134.1813068,1,0,0.0,0,0,0
172.18.0.10,1767526124.1813068,1767526139.1813068,1,0,0.0,0,0,0
172.18.0.10,1767526204.1813068,1767526219.1813068,1,0,0.0,0,0,0
172.18.0.10,1767526209.1813068,1767526224.1813068,1,0,0.0,0,0,0
172.18.0.10,1767526214.1813068,1767526229.1813068,1,0,0.0,0,0,0
172.18.0.10,1767526269.1813068,1767526284.1813068,1,0,0.0,0,0,0
172.18.0.10,1767526274.1813068,1767526289.1813068,1,0,0.0,0,0,0
172.18.0.10,1767526279.1813068,1767526294.1813068,1,0,0.0,0,0,0
172.18.0.10,1767526624.1813068,1767526639.1813068,1,0,0.0,0,0,0
172.18.0.10,1767526629.1813068,1767526644.1813068,1,0,0.0,0,0,0
172.18.0.10,1767526634.1813068,1767526649.1813068,1,0,0.0,0,0,0
172.18.0.10,1767526799.1813068,1767526814.1813068,1,0,0.0,0,0,0
172.18.0.10,1767526804.1813068,1767526819.1813068,1,0,0.0,0,0,0
172.18.0.10,1767526809.1813068,1767526824.1813068,1,0,0.0,0,0,0
172.18.0.10,1767526814.1813068,1767526829.1813068,1,0,0.0,0,0,0
172.18.0.10,1767526819.1813068,1767526834.1813068,1,0,0.0,0,0,0
172.18.0.10,1767526824.1813068,1767526839.1813068,1,0,0.0,0,0,0
172.18.0.10,1767526829.1813068,1767526844.1813068,1,0,0.0,0,0,0
172.18.0.10,1767526934.1813068,1767526949.1813068,1,0,0.0,0,0,0
172.18.0.10,1767526939.1813068,1767526954.1813068,1,0,0.0,0,0,0
172.18.0.10,1767526944.1813068,1767526959.1813068,1,0,0.0,0,0,0
172.18.0.10,1767526954.1813068,1767526969.1813068,1,0,0.0,0,0,0
172.18.0.10,1767526959.1813068,1767526974.1813068,1,0,0.0,0,0,0
172.18.0.10,1767526964.1813068,1767526979.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527024.1813068,1767527039.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527029.1813068,1767527044.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527034.1813068,1767527049.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527189.1813068,1767527204.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527194.1813068,1767527209.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527199.1813068,1767527214.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527229.1813068,1767527244.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527234.1813068,1767527249.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527239.1813068,1767527254.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527244.1813068,1767527259.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527249.1813068,1767527264.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527254.1813068,1767527269.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527279.1813068,1767527294.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527284.1813068,1767527299.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527289.1813068,1767527304.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527294.1813068,1767527309.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527299.1813068,1767527314.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527324.1813068,1767527339.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527329.1813068,1767527344.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527334.1813068,1767527349.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527359.1813068,1767527374.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527364.1813068,1767527379.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527369.1813068,1767527384.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527384.1813068,1767527399.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527389.1813068,1767527404.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527394.1813068,1767527409.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527599.1813068,1767527614.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527604.1813068,1767527619.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527609.1813068,1767527624.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527679.1813068,1767527694.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527684.1813068,1767527699.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527689.1813068,1767527704.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527694.1813068,1767527709.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527699.1813068,1767527714.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527714.1813068,1767527729.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527719.1813068,1767527734.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527724.1813068,1767527739.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527809.1813068,1767527824.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527814.1813068,1767527829.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527819.1813068,1767527834.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527909.1813068,1767527924.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527914.1813068,1767527929.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527919.1813068,1767527934.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527994.1813068,1767528009.1813068,1,0,0.0,0,0,0
172.18.0.10,1767527999.1813068,1767528014.1813068,1,0,0.0,0,0,0
172.18.0.10,1767528004.1813068,1767528019.1813068,1,0,0.0,0,0,0
172.18.0.10,1767528374.1813068,1767528389.1813068,1,0,0.0,0,0,0
172.18.0.10,1767528379.1813068,1767528394.1813068,1,0,0.0,0,0,0
172.18.0.10,1767528384.1813068,1767528399.1813068,1,0,0.0,0,0,0
172.18.0.10,1767528429.1813068,1767528444.1813068,1,0,0.0,0,0,0
172.18.0.10,1767528434.1813068,1767528449.1813068,1,0,0.0,0,0,0
172.18.0.10,1767528439.1813068,1767528454.1813068,1,0,0.0,0,0,0
172.18.0.10,1767528609.1813068,1767528624.1813068,1,0,0.0,0,0,0
172.18.0.10,1767528614.1813068,1767528629.1813068,1,0,0.0,0,0,0
172.18.0.10,1767528619.1813068,1767528634.1813068,1,0,0.0,0,0,0
172.18.0.10,1767528664.1813068,1767528679.1813068,1,0,0.0,0,0,0
172.18.0.10,1767528669.1813068,1767528684.1813068,1,0,0.0,0,0,0
172.18.0.10,1767528674.1813068,1767528689.1813068,1,0,0.0,0,0,0
172.18.0.10,1767528679.1813068,1767528694.1813068,1,0,0.0,0,0,0
172.18.0.10,1767528684.1813068,1767528699.1813068,1,0,0.0,0,0,0
172.18.0.10,1767528689.1813068,1767528704.1813068,1,0,0.0,0,0,0
172.18.0.10,1767528694.1813068,1767528709.1813068,1,0,0.0,0,0,0
172.18.0.10,1767529044.1813068,1767529059.1813068,1,0,0.0,0,0,0
172.18.0.10,1767529049.1813068,1767529064.1813068,1,0,0.0,0,0,0
172.18.0.10,1767529054.1813068,1767529069.1813068,1,0,0.0,0,0,0
172.18.0.10,1767529134.1813068,1767529149.1813068,1,0,0.0,0,0,0
172.18.0.10,1767529139.1813068,1767529154.1813068,1,0,0.0,0,0,0
172.18.0.10,1767529144.1813068,1767529159.1813068,1,0,0.0,0,0,0
172.18.0.10,1767529264.1813068,1767529279.1813068,1,0,0.0,0,0,0
172.18.0.10,1767529269.1813068,1767529284.1813068,1,0,0.0,0,0,0
172.18.0.10,1767529274.1813068,1767529289.1813068,1,0,0.0,0,0,0
172.18.0.10,1767529279.1813068,1767529294.1813068,1,0,0.0,0,0,0
172.18.0.10,1767529284.1813068,1767529299.1813068,1,0,0.0,0,0,0
172.18.0.10,1767529434.1813068,1767529449.1813068,1,0,0.0,0,0,0
172.18.0.10,1767529439.1813068,1767529454.1813068,1,0,0.0,0,0,0
172.18.0.10,1767529444.1813068,1767529459.1813068,1,0,0.0,0,0,0
172.18.0.10,1767529554.1813068,1767529569.1813068,1,0,0.0,0,0,0
172.18.0.10,1767529559.1813068,1767529574.1813068,1,0,0.0,0,0,0
172.18.0.10,1767529564.1813068,1767529579.1813068,1,0,0.0,0,0,0
172.18.0.10,1767529649.1813068,1767529664.1813068,1,0,0.0,0,0,0
172.18.0.10,1767529654.1813068,1767529669.1813068,1,0,0.0,0,0,0
172.18.0.10,1767529659.1813068,1767529674.1813068,1,0,0.0,0,0,0
172.18.0.10,1767529679.1813068,1767529694.1813068,1,0,0.0,0,0,0
172.18.0.10,1767529684.1813068,1767529699.1813068,1,0,0.0,0,0,0
172.18.0.10,1767529689.1813068,1767529704.1813068,1,0,0.0,0,0,0
172.18.0.10,1767529749.1813068,1767529764.1813068,1,0,0.0,0,0,0
172.18.0.10,1767529754.1813068,1767529769.1813068,1,0,0.0,0,0,0
172.18.0.10,1767529759.1813068,1767529774.1813068,1,0,0.0,0,0,0
172.18.0.10,1767529849.1813068,1767529864.1813068,1,0,0.0,0,0,0
172.18.0.10,1767529854.1813068,1767529869.1813068,1,0,0.0,0,0,0
172.18.0.10,1767529859.1813068,1767529874.1813068,1,0,0.0,0,0,0
172.18.0.10,1767530354.1813068,1767530369.1813068,1,0,0.0,0,0,0
172.18.0.10,1767530359.1813068,1767530374.1813068,1,0,0.0,0,0,0
172.18.0.10,1767530364.1813068,1767530379.1813068,1,0,0.0,0,0,0
172.18.0.10,1767530369.1813068,1767530384.1813068,1,0,0.0,0,0,0
172.18.0.10,1767530374.1813068,1767530389.1813068,1,0,0.0,0,0,0
172.18.0.10,1767530459.1813068,1767530474.1813068,1,0,0.0,0,0,0
172.18.0.10,1767530464.1813068,1767530479.1813068,1,0,0.0,0,0,0
172.18.0.10,1767530469.1813068,1767530484.1813068,1,0,0.0,0,0,0
172.18.0.10,1767530534.1813068,1767530549.1813068,1,0,0.0,0,0,0
172.18.0.10,1767530539.1813068,1767530554.1813068,1,0,0.0,0,0,0
172.18.0.10,1767530544.1813068,1767530559.1813068,1,0,0.0,0,0,0
172.18.0.10,1767530679.1813068,1767530694.1813068,1,0,0.0,0,0,0
172.18.0.10,1767530684.1813068,1767530699.1813068,1,0,0.0,0,0,0
172.18.0.10,1767530689.1813068,1767530704.1813068,1,0,0.0,0,0,0
172.18.0.10,1767530724.1813068,1767530739.1813068,1,0,0.0,0,0,0
172.18.0.10,1767530729.1813068,1767530744.1813068,1,0,0.0,0,0,0
172.18.0.10,1767530734.1813068,1767530749.1813068,1,0,0.0,0,0,0
172.18.0.10,1767530794.1813068,1767530809.1813068,1,0,0.0,0,0,0
172.18.0.10,1767530799.1813068,1767530814.1813068,1,0,0.0,0,0,0
172.18.0.10,1767530804.1813068,1767530819.1813068,1,0,0.0,0,0,0
172.18.0.10,1767530834.1813068,1767530849.1813068,1,0,0.0,0,0,0
172.18.0.10,1767530839.1813068,1767530854.1813068,1,0,0.0,0,0,0
172.18.0.10,1767530844.1813068,1767530859.1813068,1,0,0.0,0,0,0
172.18.0.10,1767531094.1813068,1767531109.1813068,1,0,0.0,0,0,0
172.18.0.10,1767531099.1813068,1767531114.1813068,1,0,0.0,0,0,0
172.18.0.10,1767531104.1813068,1767531119.1813068,1,0,0.0,0,0,0
172.18.0.10,1767531119.1813068,1767531134.1813068,1,0,0.0,0,0,0
172.18.0.10,1767531124.1813068,1767531139.1813068,1,0,0.0,0,0,0
172.18.0.10,1767531129.1813068,1767531144.1813068,1,0,0.0,0,0,0
172.18.0.10,1767531314.1813068,1767531329.1813068,1,0,0.0,0,0,0
172.18.0.10,1767531319.1813068,1767531334.1813068,1,0,0.0,0,0,0
172.18.0.10,1767531324.1813068,1767531339.1813068,1,0,0.0,0,0,0
172.18.0.10,1767531544.1813068,1767531559.1813068,1,0,0.0,0,0,0
172.18.0.10,1767531549.1813068,1767531564.1813068,1,0,0.0,0,0,0
172.18.0.10,1767531554.1813068,1767531569.1813068,1,0,0.0,0,0,0
172.18.0.10,1767531649.1813068,1767531664.1813068,1,0,0.0,0,0,0
172.18.0.10,1767531654.1813068,1767531669.1813068,1,0,0.0,0,0,0
172.18.0.10,1767531659.1813068,1767531674.1813068,1,0,0.0,0,0,0
172.18.0.10,1767532174.1813068,1767532189.1813068,1,0,0.0,0,0,0
172.18.0.10,1767532179.1813068,1767532194.1813068,1,0,0.0,0,0,0
172.18.0.10,1767532184.1813068,1767532199.1813068,1,0,0.0,0,0,0
172.18.0.10,1767532379.1813068,1767532394.1813068,1,0,0.0,0,0,0
172.18.0.10,1767532384.1813068,1767532399.1813068,1,0,0.0,0,0,0
172.18.0.10,1767532389.1813068,1767532404.1813068,1,0,0.0,0,0,0
172.18.0.10,1767532524.1813068,1767532539.1813068,1,0,0.0,0,0,0
172.18.0.10,1767532529.1813068,1767532544.1813068,1,0,0.0,0,0,0
172.18.0.10,1767532534.1813068,1767532549.1813068,1,0,0.0,0,0,0
172.18.0.10,1767532664.1813068,1767532679.1813068,1,0,0.0,0,0,0
172.18.0.10,1767532669.1813068,1767532684.1813068,1,0,0.0,0,0,0
172.18.0.10,1767532674.1813068,1767532689.1813068,1,0,0.0,0,0,0
172.18.0.10,1767532854.1813068,1767532869.1813068,1,0,0.0,0,0,0
172.18.0.10,1767532859.1813068,1767532874.1813068,1,0,0.0,0,0,0
172.18.0.10,1767532864.1813068,1767532879.1813068,1,0,0.0,0,0,0
172.18.0.10,1767532869.1813068,1767532884.1813068,1,0,0.0,0,0,0
172.18.0.10,1767532874.1813068,1767532889.1813068,1,0,0.0,0,0,0
172.18.0.10,1767532879.1813068,1767532894.1813068,1,0,0.0,0,0,0
172.18.0.10,1767532894.1813068,1767532909.1813068,1,0,0.0,0,0,0
172.18.0.10,1767532899.1813068,1767532914.1813068,1,0,0.0,0,0,0
172.18.0.10,1767532904.1813068,1767532919.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533099.1813068,1767533114.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533104.1813068,1767533119.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533109.1813068,1767533124.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533114.1813068,1767533129.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533119.1813068,1767533134.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533124.1813068,1767533139.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533129.1813068,1767533144.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533169.1813068,1767533184.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533174.1813068,1767533189.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533179.1813068,1767533194.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533279.1813068,1767533294.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533284.1813068,1767533299.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533289.1813068,1767533304.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533384.1813068,1767533399.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533389.1813068,1767533404.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533394.1813068,1767533409.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533434.1813068,1767533449.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533439.1813068,1767533454.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533444.1813068,1767533459.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533464.1813068,1767533479.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533469.1813068,1767533484.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533474.1813068,1767533489.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533739.1813068,1767533754.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533744.1813068,1767533759.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533749.1813068,1767533764.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533824.1813068,1767533839.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533829.1813068,1767533844.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533834.1813068,1767533849.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533894.1813068,1767533909.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533899.1813068,1767533914.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533904.1813068,1767533919.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533924.1813068,1767533939.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533929.1813068,1767533944.1813068,1,0,0.0,0,0,0
172.18.0.10,1767533934.1813068,1767533949.1813068,1,0,0.0,0,0,0
172.18.0.10,1767534109.1813068,1767534124.1813068,1,0,0.0,0,0,0
172.18.0.10,1767534114.1813068,1767534129.1813068,1,0,0.0,0,0,0
172.18.0.10,1767534119.1813068,1767534134.1813068,1,0,0.0,0,0,0
172.18.0.10,1767534139.1813068,1767534154.1813068,1,0,0.0,0,0,0
172.18.0.10,1767534144.1813068,1767534159.1813068,1,0,0.0,0,0,0
172.18.0.10,1767534149.1813068,1767534164.1813068,1,0,0.0,0,0,0
172.18.0.10,1767534154.1813068,1767534169.1813068,1,0,0.0,0,0,0
172.18.0.10,1767534159.1813068,1767534174.1813068,1,0,0.0,0,0,0
172.18.0.10,1767534289.1813068,1767534304.1813068,1,0,0.0,0,0,0
172.18.0.10,1767534294.1813068,1767534309.1813068,1,0,0.0,0,0,0
172.18.0.10,1767534299.1813068,1767534314.1813068,1,0,0.0,0,0,0
172.18.0.10,1767534424.1813068,1767534439.1813068,1,0,0.0,0,0,0
172.18.0.10,1767534429.1813068,1767534444.1813068,1,0,0.0,0,0,0
172.18.0.10,1767534434.1813068,1767534449.1813068,1,0,0.0,0,0,0
172.18.0.10,1767534529.1813068,1767534544.1813068,1,0,0.0,0,0,0
172.18.0.10,1767534534.1813068,1767534549.1813068,1,0,0.0,0,0,0
172.18.0.10,1767534539.1813068,1767534554.1813068,1,0,0.0,0,0,0
172.18.0.10,1767534649.1813068,1767534664.1813068,1,0,0.0,0,0,0
172.18.0.10,1767534654.1813068,1767534669.1813068,1,0,0.0,0,0,0
172.18.0.10,1767534659.1813068,1767534674.1813068,1,0,0.0,0,0,0
172.18.0.10,1767534749.1813068,1767534764.1813068,1,0,0.0,0,0,0
172.18.0.10,1767534754.1813068,1767534769.1813068,1,0,0.0,0,0,0
172.18.0.10,1767534759.1813068,1767534774.1813068,1,0,0.0,0,0,0
172.18.0.10,1767535089.1813068,1767535104.1813068,1,0,0.0,0,0,0
172.18.0.10,1767535094.1813068,1767535109.1813068,1,0,0.0,0,0,0
172.18.0.10,1767535099.1813068,1767535114.1813068,1,0,0.0,0,0,0
172.18.0.10,1767535104.1813068,1767535119.1813068,1,0,0.0,0,0,0
172.18.0.10,1767535149.1813068,1767535164.1813068,1,0,0.0,0,0,0
172.18.0.10,1767535154.1813068,1767535169.1813068,1,0,0.0,0,0,0
172.18.0.10,1767535159.1813068,1767535174.1813068,1,0,0.0,0,0,0
172.18.0.10,1767535179.1813068,1767535194.1813068,1,0,0.0,0,0,0
172.18.0.10,1767535184.1813068,1767535199.1813068,1,0,0.0,0,0,0
172.18.0.10,1767535189.1813068,1767535204.1813068,1,0,0.0,0,0,0
172.18.0.10,1767535219.1813068,1767535234.1813068,1,0,0.0,0,0,0
172.18.0.10,1767535224.1813068,1767535239.1813068,1,0,0.0,0,0,0
172.18.0.10,1767535229.1813068,1767535244.1813068,1,0,0.0,0,0,0
172.18.0.10,1767535234.1813068,1767535249.1813068,1,0,0.0,0,0,0
172.18.0.10,1767535239.1813068,1767535254.1813068,1,0,0.0,0,0,0
172.18.0.10,1767535244.1813068,1767535259.1813068,1,0,0.0,0,0,0
172.18.0.10,1767535634.1813068,1767535649.1813068,1,0,0.0,0,0,0
172.18.0.10,1767535639.1813068,1767535654.1813068,1,0,0.0,0,0,0
172.18.0.10,1767535644.1813068,1767535659.1813068,1,0,0.0,0,0,0
172.18.0.10,1767535849.1813068,1767535864.1813068,1,0,0.0,0,0,0
172.18.0.10,1767535854.1813068,1767535869.1813068,1,0,0.0,0,0,0
172.18.0.10,1767535859.1813068,1767535874.1813068,1,0,0.0,0,0,0
172.18.0.10,1767535954.1813068,1767535969.1813068,1,0,0.0,0,0,0
